product_name,users,orders,total_items,reorder_rate
Organic Extra Virgin Olive Oil from Greece,5,5,5,0.0
Organics Second Generation Grain Free Cat Food,4,5,5,0.2
"Shaving Gel, Organic, Unscented",5,5,5,0.0
Organic Unsweetened OriginalWhite Tea,2,5,5,0.6
Nuts Coffee Honey Organic Snack Bar,5,5,5,0.0
Organic Carrots Baby Food,5,5,5,0.0
Organic Unsweetened Berry Coconut Granola,4,5,5,0.2
Organic Ethiopian Berbere Seasoning,5,5,5,0.0
Fat Free Green Chili Refried Beans Organic Vegetarian,4,5,5,0.2
Organic Smooth & Moisturizing Spearmint Peppermint Shaving Gel,4,5,5,0.2
Spicy Organic Microgreens,5,5,5,0.0
Organic Hand & Body Shikakai Soap Lemongrass & Lime Scented,5,5,5,0.0
Organic Half & Half Iced Tea and Lemonade,3,5,5,0.4
Mini Organic Fillo Shells,5,5,5,0.0
Organic Yunnan Black Tea,5,5,5,0.0
Organic Ground Ancho Chili Powder,5,5,5,0.0
Organic Ground Coriander Seed,4,5,5,0.2
Organic Black Cardamom,5,5,5,0.0
Organic Just Cranberry 100% Juice,4,5,5,0.2
Premium Organic Red Miso,5,5,5,0.0
Organic Rib Eye Seasoning,5,5,5,0.0
Quinoa + Sweet Potato + Raisin Organic Baby Cereal,5,5,5,0.0
Organic Vanilla Rice Milk,5,5,5,0.0
Organic Vat-Cultured European Style Unsalted Butter,5,5,5,0.0
Potato French Fingerling Organic,4,5,5,0.2
Organic Red Thai Curry,5,5,5,0.0
Organic Black Heirloom Quinoa,3,4,4,0.25
Organic Zesty Greens,4,4,4,0.0
Mexican Organic Oregano,3,4,4,0.25
Organic Green Berry Shake,3,4,4,0.25
"Organic Green Chickpeas Chipotle, Black Beans Sweet Corn Meal",2,4,4,0.5
Organic Chiapple  Apple Pie Spice Superfood,4,4,4,0.0
Organic Peppermint,4,4,4,0.0
Organic Mekong Flower Jasmine Rice,4,4,4,0.0
Organic Coconut Acai Energy Bar,4,4,4,0.0
Breaded Organic Chicken Nuggets,3,4,4,0.25
Organic Yellow Popping Corn,4,4,4,0.0
Organic Chicken Stock Unsalted,4,4,4,0.0
Organic Chili Cayenne,4,4,4,0.0
Organic Creamy Sweet Potato Soup,4,4,4,0.0
Organic Mayonnaise with Soybean Oil,1,4,4,0.75
Organic Coconut Almond Granola,4,4,4,0.0
Organic Spinach Pow Salad,3,4,4,0.25
Organic Split Pea Soup,4,4,4,0.0
Frontier Organic Vanilla Flavoring,3,4,4,0.25
"Lentil Trio, Organic",4,4,4,0.0
Organic Apricot Spread,1,4,4,0.75
Organic Peanut Powder with Chia,4,4,4,0.0
Organic Turmeric Powder,4,4,4,0.0
Kids Organic Mashups Squeezable Fruit Strawberry Banana,4,4,4,0.0
Organic Black Bean Tortilla Chips,4,4,4,0.0
Organic Classic Kombucha Maqui Berry Mint,3,4,4,0.25
"Hand Sanitizer, Organic Lemon",3,4,4,0.25
Organic Sweet & Savory Almond Green Superfood Bar,4,4,4,0.0
Organic Fruity Hearts,4,4,4,0.0
Organic Nectarine & Plum Conserve,4,4,4,0.0
Organic Microgreens Italian,3,4,4,0.25
Organic Traditional Bulgarian Yogurt,3,4,4,0.25
Organic Mini Peanut Butter Crackers,4,4,4,0.0
Organic Gluten Free All Purpose Baking Mix,4,4,4,0.0
Organic Beet Carrot Juice,4,4,4,0.0
"Yerba Mate, Organic, Pure Empower Mint",2,4,4,0.5
"Granola, Organic, Original",4,4,4,0.0
Whole Milk Cherry Organic Yogurt,2,4,4,0.5
100% Organic Hemp Seed Oil,4,4,4,0.0
100% Organic Einkorn Whole Wheat Pasta,4,4,4,0.0
Organic Classic Green Tea,2,4,4,0.5
Organic Go Take A Break Mix,3,4,4,0.25
Organic Gluten Free Whole Grain Chicken Nuggets,3,4,4,0.25
Organic Chocolate Brownie Bar,4,4,4,0.0
Gluten Free Organic Steel Cut Oats,4,4,4,0.0
"Organic Pear, Pumpkin & Pineapple Baby Food",3,4,4,0.25
Organic Chocolate Chip Cookie Coconut Milk Ice Cream,4,4,4,0.0
Organic Midnight Velvet Bar,4,4,4,0.0
Organic Orange Dark Chocolate,2,4,4,0.5
Citrus Orange Organic Pure Castile Magic Soap,4,4,4,0.0
Organic Birchwood Breakfast Blend Medium Roast Ground Coffee,3,4,4,0.25
Organic Milled Flax Seeds,3,4,4,0.25
Organic Paul's Sliced Dill Pickles,3,4,4,0.25
Organic Chinese Mung Bean Sprouts,3,4,4,0.25
Organic Protein Shake,3,4,4,0.25
Organic Fine Udon,4,4,4,0.0
Organic Rainbow Beet Bunch,4,4,4,0.0
Organic Live Food Bar Cherry Chocolate Chunk,4,4,4,0.0
Raw Organic Spirulina Powder,3,4,4,0.25
Organic Sea Salted Raw Sauerkraut,3,4,4,0.25
Organic High Lignan Flax Oil Cold Pressed & Unrefined,4,4,4,0.0
Reg; Organic Apple Cider Vinegar 16 Fl Oz,4,4,4,0.0
Organic Horchata,3,4,4,0.25
Organic Royal Dark 88% Chocolate Bar,3,4,4,0.25
Organic White Rice Flour,4,4,4,0.0
Organic Black-Eyed Peas,4,4,4,0.0
Organic Psyllium Husk Powder,4,4,4,0.0
Achiote Organic Seasoning,4,4,4,0.0
"Organic Herbal Coffee Alternative Dark French Roast,",4,4,4,0.0
Organic Herbal Mint Tea Bags,3,4,4,0.25
Organic Sage Tea Bags,4,4,4,0.0
Organic Semi Sweet Chocolate Beverage,4,4,4,0.0
Organic Lowfat Milk 1% Milkfat,4,4,4,0.0
Organics Daily Essential Facial Moisturizer,4,4,4,0.0
Organic Fiber Fruit Blend,4,4,4,0.0
Organic Dill Seed,4,4,4,0.0
Organic Apple Spinach Kale Coconut Water Superjuice,4,4,4,0.0
Organic Einkorn Wheat Berries,4,4,4,0.0
Organic Elbow Macaroni,4,4,4,0.0
Spirulina Organic Gluten Free Bread,3,4,4,0.25
Organic Unpasteurized Unfiltered Apple Cider Vinegar,3,4,4,0.25
"Fajita Seasoning, Organic",4,4,4,0.0
Organic Whole Allspice,4,4,4,0.0
"Cumin, 100% Organic, Ground",4,4,4,0.0
Organic & Fair Trade Green Tea with Jasmine Bags,2,4,4,0.5
Organic 1% Milkfat Strawberry Lowfat Milk,4,4,4,0.0
Organic Rice & Lentil Medley,2,4,4,0.5
Organic Falafel,3,4,4,0.25
Organic Fair Trade 65% Cacao Semi Sweet Baking Bar,4,4,4,0.0
Organic Coconut Extract,3,4,4,0.25
Organic Kale Krunchies Herbs De Provence,3,4,4,0.25
Organic Rice Protein Plain,2,4,4,0.5
Easter Pops Organic,4,4,4,0.0
"Peppers, Organic Piquillo",3,4,4,0.25
Organic Brownie Bar Cookie Mix,4,4,4,0.0
Organic Just Blueberries,3,4,4,0.25
Organic Bok Choy,4,4,4,0.0
Organic Raw Fit High Protein For Weight Loss Powdered Dietary Supplement,4,4,4,0.0
Organic Blueberry Smoothie,3,4,4,0.25
Organic Indulgent Chocolate Spice Tea,4,4,4,0.0
Organic Lemons,4,4,4,0.0
Organic Ranch Veggie Dip,4,4,4,0.0
Organic Raw Fit Marley Coffee,3,4,4,0.25
Organic Raw Fit High Protein for Weight Loss,4,4,4,0.0
Organic Acai with Blueberry Juice,2,4,4,0.5
Organic Kids Mega Noodle Soup,2,4,4,0.5
Organic Kale Caesar Salad Kit,4,4,4,0.0
Organic Dark Chocolate Cherry Almond Trail Mix Bar,4,4,4,0.0
Organic Lavender Mint Moisturizing Cream Body Wash,4,4,4,0.0
Organic Braggberry,4,4,4,0.0
Organic Red Leaf Lettuce,4,4,4,0.0
Organic Vietnamese 5% Oil Ground Cinnamon,4,4,4,0.0
Organic Mojo Berry Soda Single,3,4,4,0.25
Ground Organic Anise,4,4,4,0.0
"Valerian Root, Certified Organic",4,4,4,0.0
Unsweetened Organic Drinking Chocolate,3,4,4,0.25
"Cherries and Chocolate, Organic 70% Cocoa",4,4,4,0.0
Organic Multi Grain Omega 3 Bread,4,4,4,0.0
Organic Multigrain Batard,2,4,4,0.5
Organic Naked Coconut Non-Dairy Frozen Dessert,3,4,4,0.25
Organic Creamy Chocolate Fudge Nutrition Shake,3,3,3,0.0
100% Organic Celery Seed,3,3,3,0.0
Zoe Organic EVOO,3,3,3,0.0
100% Organic Crushed Chili,2,3,3,0.3333333333333333
Organic Beef & Burger Rub,3,3,3,0.0
Organic Montebello Linguine Italian Pasta,3,3,3,0.0
Organic Mixed Exotic Mushrooms,3,3,3,0.0
Organic Tibetan Goji Berries,3,3,3,0.0
Organic Toasted Coconut Popcorn,3,3,3,0.0
Organic Toddler Puree Blueberry Superfruit,3,3,3,0.0
Organic Tofu Firm,3,3,3,0.0
Walnuts & Honey Organic Nut Milks Blend,3,3,3,0.0
Wavy Organic Sea Salted Potato Chips,1,3,3,0.6666666666666666
Organic Cocoa,3,3,3,0.0
Organic French Roast Coffee Beans,2,3,3,0.3333333333333333
Organic Kids Clearly Grape,3,3,3,0.0
Organic Red Pear,3,3,3,0.0
Organic Red Pepper,3,3,3,0.0
Organic Dark Chocolate Caramel Crunch with Sea Salt Bar,3,3,3,0.0
"Organic 3rd Foods Bananas, Raspberries & Vanilla with Yogurt Baby Food Organic Purees Fruit with Yogurt",2,3,3,0.3333333333333333
Organic Just Veggies,3,3,3,0.0
Organic Bowel Cleanse,3,3,3,0.0
Organic Dark Chocolate With Sea Salt & Cayenne,1,3,3,0.6666666666666666
Organic Veggie Chorizo,3,3,3,0.0
Organic Velvet Pioppini Mushrooms,3,3,3,0.0
Organic Breakfast Chicken Sausage Pattie,2,3,3,0.3333333333333333
Organic Cold Brew Coffee Concentrate French vanilla,3,3,3,0.0
Organic Korean Bbq Seaweed Chips,1,3,3,0.6666666666666666
"Peruvian Seasoned Chicken Stew, Organic, Med",2,3,3,0.3333333333333333
Organic Jojoba Skin Care Oil,3,3,3,0.0
Organic Jumbo Garlic,3,3,3,0.0
Organic Just Cherries,1,3,3,0.6666666666666666
Organic Brown Whole Mustard,2,3,3,0.3333333333333333
Organic Brownie Cookie Mix,3,3,3,0.0
Premium Potatoes Organic Fingerling Medley,3,3,3,0.0
"Pumpkin Seeds, Heirloom, Organic, With a Bit of Sea Salt",2,3,3,0.3333333333333333
Organic 70% Cacao Dark Chocolate,3,3,3,0.0
"Dark Chocolate, Organic, 70% Cacao",3,3,3,0.0
Organic Raspberry Black Tea,1,3,3,0.6666666666666666
Organic Raspberry Premium Fruit Spread,3,3,3,0.0
Organic Lemon Fruit Spread,2,3,3,0.3333333333333333
Organic Lemon Gingersnap,1,3,3,0.6666666666666666
Organic Lemon Peel,3,3,3,0.0
Organic Irish Breakfast Black Tea,3,3,3,0.0
Organic Rosehip Oil,3,3,3,0.0
Organic Rooibos Herbal Tea,2,3,3,0.3333333333333333
Organic & Raw Cayennade,2,3,3,0.3333333333333333
Organic Butter With Sea Salt Crock Refill,2,3,3,0.3333333333333333
Raw Organic Cacao Powder,3,3,3,0.0
Organic Blue Corn Meal,3,3,3,0.0
Organic Acai Juice Blueberry,1,3,3,0.6666666666666666
Organic Accents Sprouted Rice Trio,3,3,3,0.0
Organic Aduki Bean Miso,3,3,3,0.0
Organic Alaria Wild Atlantic Wakame,3,3,3,0.0
Organic Wheatgrass Sprouts,1,3,3,0.6666666666666666
Organic Edible Flowers,3,3,3,0.0
Original Toastable Organic Breakfast,3,3,3,0.0
Organic Blueberry Lowfat Kefir,2,3,3,0.3333333333333333
Organic Hot Barbecue Sauce,3,3,3,0.0
Organic Salted Caramel Swirl Ice Cream Bar,2,3,3,0.3333333333333333
Organic Saltine Crackers,3,3,3,0.0
Ezekial 4:9 Organic Sprouted Blueberry Waffles,3,3,3,0.0
Organic Rubbed Sage,3,3,3,0.0
Organic Russian Fingerling Potatoes,3,3,3,0.0
Organic Rye & Spelt Bread,3,3,3,0.0
Real Coco 100% Organic Coconut Water,1,3,3,0.6666666666666666
"Royal Tea, Organic Black Tea",2,3,3,0.3333333333333333
Organic Dry Roasted No Salt  Pistachios,3,3,3,0.0
Organic Seasoned Zucchini Strips,2,3,3,0.3333333333333333
Organic Savory Herb Gravy Mix,3,3,3,0.0
Organic Herb Mint Living,3,3,3,0.0
Organic Herbal Variety Pack,3,3,3,0.0
Sea Salt Baked Organic Potato Snack BOPS,1,3,3,0.6666666666666666
Organic Pump Soap 4-In-1 Sugar Peppermint,3,3,3,0.0
Organic White Peppercorns,3,3,3,0.0
Organic Amazon Energy Jungle Love,2,3,3,0.3333333333333333
Organic Power Grains,2,3,3,0.3333333333333333
Organics Chocolate Icing Mix,3,3,3,0.0
Organics Mixed Berries,3,3,3,0.0
Organic Espresso Blend Whole Bean Coffee,1,3,3,0.6666666666666666
Organic Eucalyptus Oil,3,3,3,0.0
Organic Black Tahini,2,3,3,0.3333333333333333
Organic Pomegranate Blue Flavored Herbal Tea,2,3,3,0.3333333333333333
Organic Antioxidant Fusion Fruit & Seed Mix,3,3,3,0.0
Organic Pomegranate Arils,3,3,3,0.0
"Organic Apple Cider Vinegar Drink, Pomegranate & Goji Berry",3,3,3,0.0
Organic Apple Gala Bag,3,3,3,0.0
Organic Plain Drinkable Yogurt,1,3,3,0.6666666666666666
Organic Purple Mulberries,3,3,3,0.0
Organic Protein Dark Chocolate Coconut Granola,3,3,3,0.0
Organic Hemp Oil,3,3,3,0.0
Organic Sichuan Peppercorn,3,3,3,0.0
Organic Unsweet Lemon Tea,3,3,3,0.0
Organic Unsweetened High Protein 5 Seed Granola With Apples & Raisins,3,3,3,0.0
"Noodles, Organic, Udon, Traditional",3,3,3,0.0
Organic Hawaiian Gingerade,2,3,3,0.3333333333333333
"Shikakai Soap, Organic Hand & Body, Tea Tree",2,3,3,0.3333333333333333
For Baby Organic Baby Food Stage 2 Chicken With Chicken Gravy,3,3,3,0.0
For Baby Organic Baby Food Stage 2 Turkey With Turkey Gravy,2,3,3,0.3333333333333333
Organic Ground Paprika,3,3,3,0.0
Magic Velvet Mango Organic Food Smashup,2,3,3,0.3333333333333333
Organic Yummy Veggie Nutrition Chocolate Milkshake,3,3,3,0.0
Organic Black Caraway Seed,3,3,3,0.0
Organic Pickled Beets,3,3,3,0.0
Organic Apple Turnovers,3,3,3,0.0
Organic Apple Wild Blueberry Baby Food,3,3,3,0.0
Organic Maple Sugar,3,3,3,0.0
"Organic, Whole Bean, Espresso Roast Coffee",3,3,3,0.0
Organic Spaghetti Style Pasta,2,3,3,0.3333333333333333
Organic Sorrel,3,3,3,0.0
Organic Soy Milk Powder,3,3,3,0.0
Organic Green Peppercorn,3,3,3,0.0
Organic Green Berry Blast Cereal,1,3,3,0.6666666666666666
Organic Greek Yogurt Honey,3,3,3,0.0
Organic Elmo Vegetable Soup,2,3,3,0.3333333333333333
Organic Enchilada Red Sauce Hot,2,3,3,0.3333333333333333
Organic Whole Husk Psyllium Dietary Supplement,3,3,3,0.0
Organic Peanut Energy Bar,3,3,3,0.0
Organic Pear Nectar,3,3,3,0.0
Organic Marin Pasta Ravioli,2,3,3,0.3333333333333333
Organic Mate Gingerade,3,3,3,0.0
Organic Sprouted Almonds,3,3,3,0.0
"Lip Balm, Organic, Lemon Lime",3,3,3,0.0
"Lip Balm, Organic, Orange Ginger",3,3,3,0.0
Organic Spicy Falafel Chips,1,3,3,0.6666666666666666
Organic Green Bell Pepper,2,3,3,0.3333333333333333
Organic Five Cheese Pasta Sauce,2,3,3,0.3333333333333333
Organic Flaky Biscuits,1,3,3,0.6666666666666666
Organic Coconut & Agave Nectar Live Food Bar,3,3,3,0.0
Sun Coco Organic Sunflower Coconut Oil Blend,2,3,3,0.3333333333333333
454 Horse Power Dark Roast Organic Whole Arabica Coffee Beans,2,3,3,0.3333333333333333
Organic Chicken Kabob Seasoning,2,3,3,0.3333333333333333
Organic Chicken Tenders,3,3,3,0.0
"Kefir, Nonfat, with FOS, Organic, Vanilla",3,3,3,0.0
Organic Sprouted Wheat Flour,3,3,3,0.0
Organic Turkish Mini Apricots,3,3,3,0.0
Organic Peach Nectar,2,3,3,0.3333333333333333
Organic Dark Cacao Raw Coconut Water,3,3,3,0.0
Organic Dark Chocolate,2,3,3,0.3333333333333333
Bulgarian Organic Yogurt,2,3,3,0.3333333333333333
Organic Yellow Potato Bag,1,3,3,0.6666666666666666
"Herbal Tea, Organic Chamomile",1,3,3,0.6666666666666666
Java Crunch Organic Non Dairy Frozen Dessert,1,3,3,0.6666666666666666
Jr Organic Chocolate Banana Granola,2,3,3,0.3333333333333333
Fruit Punch Burst Organic Quenchers,3,3,3,0.0
Fully Cooked Organic Sichuan Mapo Tofu,3,3,3,0.0
"Hulled, Organic Sunflower Seeds",2,3,3,0.3333333333333333
Organic Chili Chipotle Ground,3,3,3,0.0
Organic Gluten Free White Rice Flour,3,3,3,0.0
Organic Mikawa Mirin,3,3,3,0.0
Organic Milkmaid Tea,2,3,3,0.3333333333333333
Organic Pacific Rose Apples,3,3,3,0.0
Organic Packham Pear,3,3,3,0.0
"Cinnamon, True, Sticks, Organic",3,3,3,0.0
"Cloves, Whole, 100% Organic",3,3,3,0.0
Organic Original Instant Oatmeal,1,3,3,0.6666666666666666
Organic Artisan Corn Tortillas,3,3,3,0.0
"Organic Pear, Raspberry & Purple Carrot Stage 2 Pouch",1,3,3,0.6666666666666666
Organic Gluten Free Brownie Mix,3,3,3,0.0
Organic Chipotle Dried Chile Peppers,3,3,3,0.0
Organic Tropical Blossom Honey,3,3,3,0.0
Organic Strawberry Lemon-ade,3,3,3,0.0
Organic Gluten Free Brown Rice Kid's Mix Pasta,3,3,3,0.0
Organic Chocolate Coconut Milk,3,3,3,0.0
Organic Mint Fields Eternal Refreshment Tea,3,3,3,0.0
Organic Baby Brown Rice Cereal,3,3,3,0.0
Organic Orange Peel,3,3,3,0.0
Organic Biologique Broccoli Florets,3,3,3,0.0
Organic Yellow (Ataulfo) Mango,3,3,3,0.0
Organic Garlic Salt,3,3,3,0.0
Organic Total Body Cleanse,3,3,3,0.0
"Garlic Salt, Organic",3,3,3,0.0
Heavy Organic Coconut Cream,3,3,3,0.0
100% Pure Organic Pumpkin,3,3,3,0.0
Organic Chocolate Pudding,3,3,3,0.0
"Organic Chocotal, Ground",3,3,3,0.0
Organic Garden Blend Sprouts,2,3,3,0.3333333333333333
1F Organic Apples Organic Purees Fruit,2,3,3,0.3333333333333333
"Truffles, Organic, Hippie Hemp",2,3,3,0.3333333333333333
Organic Superfruit Blend Antioxidant Smoothie Mix,3,3,3,0.0
Organic Sushi Rice,3,3,3,0.0
Organic Take A Walk Mix,3,3,3,0.0
Organic Tapioca Flour,3,3,3,0.0
"Granola, Organic, Seriously Seedy",3,3,3,0.0
100% Organic Pure & Unfiltered Cold Pressed Flax Oil,3,3,3,0.0
100% Organic Taco Seasoning,3,3,3,0.0
Organic Cleansing Make Up Removal Wipes For Sensitive Skin,3,3,3,0.0
Organic Clear Fiber,3,3,3,0.0
"Yum-A-Roo's Organic Toddler Snacks Pea, Banana, & Pineapple",2,3,3,0.3333333333333333
Organic Forest Berry Black Tea Tonic,2,3,3,0.3333333333333333
Organic Freeze Dried Goji Berry Powder,3,3,3,0.0
Go  White Chia! Organic Seeds,2,2,2,0.0
Gluten Free Spaghetti Organic,2,2,2,0.0
Handcrafted Organic Deodorant - Ylang Ylang + Calendula,2,2,2,0.0
Organic Sweet Peas with Onions in Parmesan Herb Sauce,2,2,2,0.0
Organic Decorticated Cardamom,2,2,2,0.0
USDA Organic Pomegranate Lip Balm,1,2,2,0.5
1F Organic Bananas Organic Purees Fruit,2,2,2,0.0
Organic Cider,2,2,2,0.0
Organic Whole Poppy Seed,2,2,2,0.0
Organic Onion Granulates,2,2,2,0.0
"Organic Baby Food Sweet Potato Apple, Grape & Spinach 2",2,2,2,0.0
Organic BBQ Sauce Original,2,2,2,0.0
Organic Mint Green Tea,1,2,2,0.5
Organic Montebello Penne Rigate Italian Pasta,2,2,2,0.0
Organic Banana Cooked Pudding And Pie Filling Mix,2,2,2,0.0
Organic Fruit Snacks Bunch O' Berries,2,2,2,0.0
Organic Chunky Medium Salsa,2,2,2,0.0
100% Pure Organic Grade A Maple Syrup,2,2,2,0.0
"100% Pure Maple Syrup, Organic",2,2,2,0.0
True Organic Bunched Greens,2,2,2,0.0
Traditional Organic Tomato & Basil Pasta Sauce,2,2,2,0.0
Organic Sunflower Oil,1,2,2,0.5
Organic Tomatoes,2,2,2,0.0
Organic Tomato Sauce with Olives & Capers,2,2,2,0.0
"Organic Superfoods Orange, Apple & Sweet Potato Greek Yogurt",2,2,2,0.0
Organic Superfood Blend Protein Smoothie Mix,2,2,2,0.0
Organic PMS Cinnamon Herbal Tea,2,2,2,0.0
Organic Autumn Salad,2,2,2,0.0
Cacao Nib Crunch Stone Ground Organic,2,2,2,0.0
Organic Mini Pumpkin,2,2,2,0.0
Organic Nectarine Jam,2,2,2,0.0
Organic Nori Rice Cakes No Salt,2,2,2,0.0
Organic Gen Mai Cha Tea Sachets,2,2,2,0.0
Organic Garlic Gomasio,1,2,2,0.5
Organic Garden Vegetables with Herbs Soup,2,2,2,0.0
"Tomatoes, Organic, Chopped",2,2,2,0.0
"Thoroughly Clean Face Wash, Organic Tea Tree Oil with Awapuhi",2,2,2,0.0
"Thoroughly Clean Face Wash with Organic Tea Tree Oil and Awapuhi, Travel Size",2,2,2,0.0
"Thai Spice, Organic",2,2,2,0.0
Organic Ginger Root Extract,2,2,2,0.0
Organic Sucanat Dehydrated Cane,2,2,2,0.0
Organic Stuffed Grape Leaves,2,2,2,0.0
Organic Strawberry Super C Vitatrition Juice,1,2,2,0.5
Organic Peppercorn Sichuan,2,2,2,0.0
Organic Peppercorn Green,2,2,2,0.0
"Bread, Organic, Spelt",2,2,2,0.0
Organic Millet Flour,2,2,2,0.0
Organic Authentic Drinking Chocolate,2,2,2,0.0
Organic Pardina Lentils,2,2,2,0.0
Organic Curly Parsley,2,2,2,0.0
Organic Orange Extract,2,2,2,0.0
Organic Original White Tea,1,2,2,0.5
Chocolate Chip Organic,2,2,2,0.0
Organic Pink Salt and Black Pepper Travel Set,1,2,2,0.5
Organic Pineapple Cottage Cheese,2,2,2,0.0
"Black & Green Tea, Organic, Chai, Bags",2,2,2,0.0
Organic Mendocino Cabernet Sauvignon,2,2,2,0.0
Organic Whole Ground Soy Flour,2,2,2,0.0
Organic Whole Greek Olive Mix,2,2,2,0.0
Organic Trailbar Chocolate & Peanut Butter,1,2,2,0.5
Organic Summer Fruit Lip Balm Sphere,2,2,2,0.0
"Organic Super Apple, Blueberry & Pomegranate Blended Fruit Snack Pouch",1,2,2,0.5
Organic Gluten Free Chai Spice Cake Baking Mix,2,2,2,0.0
Sweet Pepper Harissa Organic Spread,2,2,2,0.0
Sweet Baby Grains Organic Bread,1,2,2,0.5
"Sushi Nori, Organic Raw",2,2,2,0.0
"Superfood Smoothie, Organic, Energy, Mocha Java",2,2,2,0.0
Organic Gluten-Free Teriyaki Beef Jerky,2,2,2,0.0
Organic Gluten Free Sweetened Rice Flakes Cereal,2,2,2,0.0
Organic Plain Skyr,2,2,2,0.0
Organic Pomegranate Juice,2,2,2,0.0
Organic Pomegranate Blueberry Cherry Juice,2,2,2,0.0
Organic Almond Energy Bar,2,2,2,0.0
Organic Community Green Tea,2,2,2,0.0
Organic ZFruit Rope Fruit Punch Flavor,2,2,2,0.0
Organic Einkorn Whole Wheat Pasta Fusilli,2,2,2,0.0
Organic Apples & Blueberries Baby Food,1,2,2,0.5
Organic Cotton Liners,2,2,2,0.0
Organic Stevia All-Purpose Sweetener,2,2,2,0.0
Organic Steel Cut Oats Hot Cereal,2,2,2,0.0
Organic Country Italian Artisan Bread,2,2,2,0.0
Superfood Bar Goji Acai Organic,2,2,2,0.0
Organic Grabbits Mint Chocolate Sandwich Cookies,2,2,2,0.0
Organic Granulated Garlic with Parsley,2,2,2,0.0
Organic Acai Sorbet,2,2,2,0.0
Organic Blonde Coconut Nectar,2,2,2,0.0
Organics Honey & Hibiscus Hair Reconstructor,2,2,2,0.0
Crunchy Organic Apple Chips With Sea Salt Caramel Flavor,2,2,2,0.0
"Organic Protein Supplement, Plant Based, Hemp Pro Fiber",2,2,2,0.0
Organic White Tea,2,2,2,0.0
Dairy Free Penne & Chreese Cheddar Style Organic Brown Rice Pasta Dinner,2,2,2,0.0
Crushed Organic Tomatoes with Basil,2,2,2,0.0
Gaia Organic Blend Deep Roast Ground Coffee,2,2,2,0.0
Organic Squeeze Minced Garlic,2,2,2,0.0
Organic Stage 1 Winter Squash Baby Food,2,2,2,0.0
Organic Chickpea Fusilli Pasta,2,2,2,0.0
Organic Grass Fed Beef,2,2,2,0.0
24 Wholegrain N Seeds Organic,2,2,2,0.0
Made with Organic Pasta & Cheddar Cheese Alphabet Shapes Macaroni & Cheese Dinner,2,2,2,0.0
Organic Sprouted Brown Rice Baby Cereal,1,2,2,0.5
Organic Lotion Lavender Coconut,2,2,2,0.0
Organic Long-Grain Rice,2,2,2,0.0
Organic Low Fat Peach Kefir,2,2,2,0.0
Organic Blueberry Agave Pancake Syrup,2,2,2,0.0
Organic Qia Apple Cinnamon,2,2,2,0.0
Organic Eggs Gift Bag Peanut Butter,2,2,2,0.0
Organic Echinacea Herb Capsules,1,2,2,0.5
Organic Raisin + Prune Baby Brekkie,2,2,2,0.0
Organic Green Tea With Pomegranate & Acai,2,2,2,0.0
